bag_index,true_burden,pred_burden,abs_error,quantifier,protocol,bag_size
464,0.77,0.41,0.36,LR-CC,APP,100
465,0.83,0.5800000000000001,0.2499999999999999,LR-CC,APP,100
466,0.56,0.4,0.16,LR-CC,APP,100
467,0.7,0.4,0.2999999999999999,LR-CC,APP,100
468,0.17,0.1999999999999999,0.0299999999999999,LR-CC,APP,100
469,0.77,0.5700000000000001,0.1999999999999999,LR-CC,APP,100
470,0.5,0.3399999999999999,0.16,LR-CC,APP,100
471,0.06,0.1099999999999999,0.0499999999999999,LR-CC,APP,100
472,0.37,0.27,0.0999999999999999,LR-CC,APP,100
473,0.14,0.15,0.01,LR-CC,APP,100
474,0.06,0.06,0.0,LR-CC,APP,100
475,0.25,0.1999999999999999,0.05,LR-CC,APP,100
476,0.31,0.2099999999999999,0.1,LR-CC,APP,100
477,0.04,0.06,0.02,LR-CC,APP,100
478,0.01,0.05,0.04,LR-CC,APP,100
479,0.55,0.43,0.12,LR-CC,APP,100
480,0.93,0.5700000000000001,0.3599999999999999,LR-CC,APP,100
481,0.71,0.52,0.1899999999999999,LR-CC,APP,100
482,0.85,0.5900000000000001,0.2599999999999999,LR-CC,APP,100
483,0.5900000000000001,0.4399999999999999,0.1500000000000001,LR-CC,APP,100
484,0.87,0.5,0.37,LR-CC,APP,100
485,0.4,0.3399999999999999,0.06,LR-CC,APP,100
486,0.62,0.4399999999999999,0.18,LR-CC,APP,100
487,0.1099999999999999,0.14,0.03,LR-CC,APP,100
488,0.04,0.06,0.02,LR-CC,APP,100
489,0.4599999999999999,0.3399999999999999,0.12,LR-CC,APP,100
490,0.73,0.54,0.1899999999999999,LR-CC,APP,100
491,0.41,0.3,0.1099999999999999,LR-CC,APP,100
492,0.1099999999999999,0.13,0.02,LR-CC,APP,100
493,0.6,0.4499999999999999,0.15,LR-CC,APP,100
494,0.4499999999999999,0.31,0.1399999999999999,LR-CC,APP,100
495,0.73,0.51,0.2199999999999999,LR-CC,APP,100
496,0.55,0.42,0.13,LR-CC,APP,100
497,0.6,0.41,0.1899999999999999,LR-CC,APP,100
498,0.76,0.54,0.2199999999999999,LR-CC,APP,100
499,0.5,0.39,0.1099999999999999,LR-CC,APP,100
500,0.69,0.4599999999999999,0.2299999999999999,LR-CC,APP,100
501,0.63,0.42,0.2099999999999999,LR-CC,APP,100
502,0.48,0.36,0.12,LR-CC,APP,100
503,0.25,0.25,0.0,LR-CC,APP,100
504,0.6699999999999999,0.47,0.1999999999999999,LR-CC,APP,100
505,0.0799999999999999,0.18,0.1,LR-CC,APP,100
506,0.14,0.14,0.0,LR-CC,APP,100
507,0.96,0.6,0.36,LR-CC,APP,100
508,0.75,0.51,0.24,LR-CC,APP,100
509,0.56,0.4,0.16,LR-CC,APP,100
510,0.9,0.5800000000000001,0.3199999999999999,LR-CC,APP,100
511,0.6599999999999999,0.4599999999999999,0.1999999999999999,LR-CC,APP,100
512,0.26,0.28,0.02,LR-CC,APP,100
513,0.3199999999999999,0.27,0.0499999999999999,LR-CC,APP,100
514,0.38,0.31,0.0699999999999999,LR-CC,APP,100
515,0.29,0.2199999999999999,0.07,LR-CC,APP,100
516,0.8,0.47,0.33,LR-CC,APP,100
517,0.6599999999999999,0.51,0.1499999999999999,LR-CC,APP,100
518,0.3299999999999999,0.2299999999999999,0.0999999999999999,LR-CC,APP,100
519,0.13,0.1099999999999999,0.02,LR-CC,APP,100
520,0.4599999999999999,0.38,0.0799999999999999,LR-CC,APP,100
521,0.72,0.62,0.0999999999999999,LR-CC,APP,100
522,0.97,0.6699999999999999,0.3,LR-CC,APP,100
523,0.29,0.27,0.02,LR-CC,APP,100
524,1.0,0.7,0.3,LR-CC,APP,100
525,0.63,0.4599999999999999,0.17,LR-CC,APP,100
526,0.47,0.35,0.12,LR-CC,APP,100
527,0.0799999999999999,0.0899999999999999,0.01,LR-CC,APP,100
528,0.92,0.54,0.38,LR-CC,APP,100
529,0.6,0.38,0.2199999999999999,LR-CC,APP,100
530,0.98,0.64,0.3399999999999999,LR-CC,APP,100
531,0.6599999999999999,0.4399999999999999,0.2199999999999999,LR-CC,APP,100
532,0.38,0.29,0.0899999999999999,LR-CC,APP,100
533,0.73,0.51,0.2199999999999999,LR-CC,APP,100
534,0.8,0.54,0.26,LR-CC,APP,100
535,0.89,0.62,0.27,LR-CC,APP,100
536,0.43,0.3399999999999999,0.09,LR-CC,APP,100
537,0.31,0.2299999999999999,0.08,LR-CC,APP,100
538,0.3299999999999999,0.28,0.0499999999999999,LR-CC,APP,100
539,0.06,0.16,0.0999999999999999,LR-CC,APP,100
540,1.0,0.73,0.27,LR-CC,APP,100
541,0.36,0.3,0.0599999999999999,LR-CC,APP,100
542,0.4,0.38,0.02,LR-CC,APP,100
543,0.42,0.31,0.1099999999999999,LR-CC,APP,100
544,0.04,0.1099999999999999,0.0699999999999999,LR-CC,APP,100
545,0.99,0.64,0.35,LR-CC,APP,100
546,0.31,0.26,0.05,LR-CC,APP,100
547,0.1899999999999999,0.2099999999999999,0.02,LR-CC,APP,100
548,0.5,0.38,0.12,LR-CC,APP,100
549,0.6699999999999999,0.38,0.2899999999999999,LR-CC,APP,100
550,0.2099999999999999,0.15,0.0599999999999999,LR-CC,APP,100
551,0.91,0.65,0.26,LR-CC,APP,100
552,0.56,0.4399999999999999,0.1200000000000001,LR-CC,APP,100
553,0.49,0.31,0.1799999999999999,LR-CC,APP,100
554,0.31,0.18,0.13,LR-CC,APP,100
555,0.91,0.56,0.35,LR-CC,APP,100
556,0.78,0.51,0.27,LR-CC,APP,100
557,0.5900000000000001,0.36,0.2300000000000001,LR-CC,APP,100
558,0.38,0.27,0.1099999999999999,LR-CC,APP,100
559,0.12,0.14,0.02,LR-CC,APP,100
560,0.39,0.35,0.04,LR-CC,APP,100
561,0.87,0.52,0.35,LR-CC,APP,100
562,0.02,0.06,0.04,LR-CC,APP,100
563,0.13,0.15,0.02,LR-CC,APP,100
564,0.5,0.4,0.0999999999999999,LR-CC,APP,100
565,0.0799999999999999,0.1099999999999999,0.03,LR-CC,APP,100
566,0.4599999999999999,0.36,0.0999999999999999,LR-CC,APP,100
567,0.0799999999999999,0.1099999999999999,0.03,LR-CC,APP,100
568,0.18,0.2099999999999999,0.0299999999999999,LR-CC,APP,100
569,0.04,0.1099999999999999,0.0699999999999999,LR-CC,APP,100
570,0.0899999999999999,0.14,0.05,LR-CC,APP,100
571,0.97,0.6599999999999999,0.31,LR-CC,APP,100
572,0.83,0.6599999999999999,0.17,LR-CC,APP,100
573,0.62,0.4499999999999999,0.17,LR-CC,APP,100
574,0.05,0.0799999999999999,0.0299999999999999,LR-CC,APP,100
575,0.7,0.4399999999999999,0.26,LR-CC,APP,100
576,0.84,0.5700000000000001,0.2699999999999999,LR-CC,APP,100
577,0.12,0.12,0.0,LR-CC,APP,100
578,0.56,0.47,0.09,LR-CC,APP,100
579,0.0999999999999999,0.1099999999999999,0.01,LR-CC,APP,100
580,0.84,0.55,0.2899999999999999,LR-CC,APP,100
581,0.3399999999999999,0.24,0.0999999999999999,LR-CC,APP,100
582,0.56,0.3399999999999999,0.22,LR-CC,APP,100
583,0.93,0.62,0.3099999999999999,LR-CC,APP,100
584,0.31,0.27,0.04,LR-CC,APP,100
585,0.76,0.48,0.28,LR-CC,APP,100
586,0.97,0.63,0.3399999999999999,LR-CC,APP,100
587,0.95,0.55,0.3999999999999999,LR-CC,APP,100
588,0.94,0.64,0.2999999999999999,LR-CC,APP,100
589,0.0999999999999999,0.12,0.02,LR-CC,APP,100
590,0.27,0.2099999999999999,0.06,LR-CC,APP,100
591,0.1099999999999999,0.1099999999999999,0.0,LR-CC,APP,100
592,0.3299999999999999,0.29,0.0399999999999999,LR-CC,APP,100
593,0.48,0.3399999999999999,0.14,LR-CC,APP,100
594,0.7,0.4399999999999999,0.26,LR-CC,APP,100
595,0.01,0.0999999999999999,0.0899999999999999,LR-CC,APP,100
596,0.64,0.4399999999999999,0.2,LR-CC,APP,100
597,0.53,0.35,0.18,LR-CC,APP,100
598,0.63,0.43,0.1999999999999999,LR-CC,APP,100
599,0.03,0.0899999999999999,0.0599999999999999,LR-CC,APP,100
600,0.83,0.56,0.2699999999999999,LR-CC,APP,100
601,0.6799999999999999,0.38,0.2999999999999999,LR-CC,APP,100
602,0.3199999999999999,0.24,0.0799999999999999,LR-CC,APP,100
603,0.94,0.56,0.3799999999999999,LR-CC,APP,100
604,0.4,0.29,0.1099999999999999,LR-CC,APP,100
605,0.53,0.31,0.2199999999999999,LR-CC,APP,100
606,0.72,0.53,0.1899999999999999,LR-CC,APP,100
607,0.77,0.54,0.2299999999999999,LR-CC,APP,100
608,0.49,0.31,0.1799999999999999,LR-CC,APP,100
609,0.64,0.42,0.2199999999999999,LR-CC,APP,100
610,0.55,0.41,0.14,LR-CC,APP,100
611,0.6699999999999999,0.43,0.2399999999999998,LR-CC,APP,100
612,0.03,0.0799999999999999,0.0499999999999999,LR-CC,APP,100
613,0.87,0.62,0.25,LR-CC,APP,100
614,0.91,0.54,0.37,LR-CC,APP,100
615,0.6599999999999999,0.5,0.1599999999999999,LR-CC,APP,100
616,0.41,0.31,0.0999999999999999,LR-CC,APP,100
617,0.35,0.28,0.0699999999999999,LR-CC,APP,100
618,0.61,0.43,0.1799999999999999,LR-CC,APP,100
619,0.01,0.0899999999999999,0.0799999999999999,LR-CC,APP,100
620,0.65,0.4499999999999999,0.2,LR-CC,APP,100
621,0.28,0.2099999999999999,0.07,LR-CC,APP,100
622,0.37,0.29,0.0799999999999999,LR-CC,APP,100
623,0.1899999999999999,0.16,0.0299999999999999,LR-CC,APP,100
624,0.03,0.13,0.0999999999999999,LR-CC,APP,100
625,0.12,0.14,0.02,LR-CC,APP,100
626,0.24,0.2199999999999999,0.02,LR-CC,APP,100
627,0.31,0.25,0.06,LR-CC,APP,100
628,0.6699999999999999,0.54,0.1299999999999999,LR-CC,APP,100
629,0.86,0.64,0.2199999999999999,LR-CC,APP,100
630,0.94,0.62,0.3199999999999999,LR-CC,APP,100
631,0.76,0.54,0.2199999999999999,LR-CC,APP,100
632,0.5700000000000001,0.38,0.19,LR-CC,APP,100
633,0.48,0.39,0.0899999999999999,LR-CC,APP,100
634,0.2299999999999999,0.26,0.03,LR-CC,APP,100
635,0.05,0.0899999999999999,0.0399999999999999,LR-CC,APP,100
636,0.89,0.7,0.19,LR-CC,APP,100
637,0.9,0.61,0.29,LR-CC,APP,100
638,0.42,0.37,0.05,LR-CC,APP,100
639,0.26,0.2099999999999999,0.05,LR-CC,APP,100
640,0.16,0.15,0.01,LR-CC,APP,100
641,0.0699999999999999,0.0999999999999999,0.03,LR-CC,APP,100
642,0.02,0.05,0.03,LR-CC,APP,100
643,0.61,0.47,0.14,LR-CC,APP,100
644,0.62,0.38,0.24,LR-CC,APP,100
645,0.86,0.51,0.35,LR-CC,APP,100
646,0.3199999999999999,0.28,0.0399999999999999,LR-CC,APP,100
647,0.35,0.25,0.0999999999999999,LR-CC,APP,100
648,0.14,0.12,0.02,LR-CC,APP,100
649,0.91,0.62,0.29,LR-CC,APP,100
650,0.51,0.43,0.0799999999999999,LR-CC,APP,100
651,0.42,0.2199999999999999,0.2,LR-CC,APP,100
652,0.76,0.54,0.2199999999999999,LR-CC,APP,100
653,0.84,0.61,0.2299999999999999,LR-CC,APP,100
654,0.15,0.17,0.02,LR-CC,APP,100
655,0.95,0.6599999999999999,0.29,LR-CC,APP,100
656,0.53,0.43,0.0999999999999999,LR-CC,APP,100
657,0.89,0.6699999999999999,0.22,LR-CC,APP,100
658,0.55,0.41,0.14,LR-CC,APP,100
659,0.03,0.1099999999999999,0.0799999999999999,LR-CC,APP,100
660,0.5800000000000001,0.39,0.19,LR-CC,APP,100
661,0.15,0.12,0.03,LR-CC,APP,100
662,0.89,0.5900000000000001,0.2999999999999999,LR-CC,APP,100
663,0.73,0.56,0.1699999999999999,LR-CC,APP,100
664,0.6,0.4499999999999999,0.15,LR-CC,APP,100
665,0.61,0.4399999999999999,0.17,LR-CC,APP,100
666,0.3299999999999999,0.2299999999999999,0.0999999999999999,LR-CC,APP,100
667,0.6599999999999999,0.49,0.1699999999999999,LR-CC,APP,100
668,0.29,0.25,0.04,LR-CC,APP,100
669,0.37,0.26,0.1099999999999999,LR-CC,APP,100
670,0.61,0.4399999999999999,0.17,LR-CC,APP,100
671,0.5700000000000001,0.38,0.19,LR-CC,APP,100
672,0.39,0.3199999999999999,0.07,LR-CC,APP,100
673,0.93,0.65,0.2799999999999999,LR-CC,APP,100
674,0.18,0.18,0.0,LR-CC,APP,100
675,0.35,0.29,0.0599999999999999,LR-CC,APP,100
676,0.28,0.24,0.04,LR-CC,APP,100
677,0.47,0.3199999999999999,0.15,LR-CC,APP,100
678,0.89,0.6,0.29,LR-CC,APP,100
679,0.6,0.31,0.2899999999999999,LR-CC,APP,100
680,0.6,0.42,0.1799999999999999,LR-CC,APP,100
681,0.6799999999999999,0.4499999999999999,0.2299999999999999,LR-CC,APP,100
682,0.98,0.64,0.3399999999999999,LR-CC,APP,100
683,0.27,0.28,0.01,LR-CC,APP,100
684,0.9,0.53,0.37,LR-CC,APP,100
685,0.4,0.27,0.13,LR-CC,APP,100
686,0.3,0.3,0.0,LR-CC,APP,100
687,0.37,0.3,0.0699999999999999,LR-CC,APP,100
688,0.05,0.12,0.0699999999999999,LR-CC,APP,100
689,0.9,0.64,0.26,LR-CC,APP,100
690,0.14,0.0699999999999999,0.07,LR-CC,APP,100
691,0.98,0.5900000000000001,0.3899999999999999,LR-CC,APP,100
692,0.47,0.36,0.1099999999999999,LR-CC,APP,100
693,0.6,0.49,0.1099999999999999,LR-CC,APP,100
694,0.48,0.37,0.1099999999999999,LR-CC,APP,100
695,0.64,0.4599999999999999,0.18,LR-CC,APP,100
696,0.81,0.53,0.28,LR-CC,APP,100
697,0.99,0.6,0.39,LR-CC,APP,100
698,0.49,0.36,0.13,LR-CC,APP,100
699,0.16,0.1899999999999999,0.0299999999999999,LR-CC,APP,100
700,0.63,0.39,0.24,LR-CC,APP,100
701,0.78,0.54,0.24,LR-CC,APP,100
702,0.92,0.6599999999999999,0.2600000000000001,LR-CC,APP,100
703,0.92,0.62,0.3,LR-CC,APP,100
704,0.78,0.5,0.28,LR-CC,APP,100
705,0.9,0.6699999999999999,0.2300000000000001,LR-CC,APP,100
706,0.74,0.47,0.27,LR-CC,APP,100
707,0.94,0.6,0.3399999999999999,LR-CC,APP,100
708,0.94,0.62,0.3199999999999999,LR-CC,APP,100
709,0.15,0.17,0.02,LR-CC,APP,100
710,0.84,0.55,0.2899999999999999,LR-CC,APP,100
711,0.4499999999999999,0.41,0.0399999999999999,LR-CC,APP,100
712,0.2299999999999999,0.2299999999999999,0.0,LR-CC,APP,100
713,0.55,0.42,0.13,LR-CC,APP,100
714,0.85,0.6,0.25,LR-CC,APP,100
715,0.81,0.6,0.21,LR-CC,APP,100
716,0.5700000000000001,0.47,0.1,LR-CC,APP,100
717,0.48,0.25,0.2299999999999999,LR-CC,APP,100
718,0.6599999999999999,0.42,0.2399999999999998,LR-CC,APP,100
719,0.2199999999999999,0.2299999999999999,0.01,LR-CC,APP,100
720,0.25,0.2099999999999999,0.04,LR-CC,APP,100
721,0.0799999999999999,0.13,0.05,LR-CC,APP,100
722,0.98,0.7,0.28,LR-CC,APP,100
723,0.1099999999999999,0.1899999999999999,0.0799999999999999,LR-CC,APP,100
724,0.61,0.4399999999999999,0.17,LR-CC,APP,100
725,0.13,0.14,0.01,LR-CC,APP,100
726,0.31,0.2099999999999999,0.1,LR-CC,APP,100
727,0.02,0.1099999999999999,0.0899999999999999,LR-CC,APP,100
728,0.25,0.2099999999999999,0.04,LR-CC,APP,100
729,0.64,0.4599999999999999,0.18,LR-CC,APP,100
730,0.5,0.38,0.12,LR-CC,APP,100
731,0.63,0.43,0.1999999999999999,LR-CC,APP,100
732,0.64,0.43,0.2099999999999999,LR-CC,APP,100
733,0.74,0.49,0.25,LR-CC,APP,100
734,0.51,0.39,0.12,LR-CC,APP,100
735,0.3199999999999999,0.24,0.0799999999999999,LR-CC,APP,100
736,0.73,0.6,0.13,LR-CC,APP,100
737,0.48,0.3399999999999999,0.14,LR-CC,APP,100
738,0.89,0.61,0.28,LR-CC,APP,100
739,0.85,0.56,0.2899999999999999,LR-CC,APP,100
740,0.96,0.6699999999999999,0.29,LR-CC,APP,100
741,0.03,0.1099999999999999,0.0799999999999999,LR-CC,APP,100
742,1.0,0.64,0.36,LR-CC,APP,100
743,0.83,0.64,0.1899999999999999,LR-CC,APP,100
744,0.39,0.26,0.13,LR-CC,APP,100
745,0.92,0.61,0.31,LR-CC,APP,100
746,0.12,0.15,0.03,LR-CC,APP,100
747,0.29,0.28,0.01,LR-CC,APP,100
748,0.04,0.0999999999999999,0.0599999999999999,LR-CC,APP,100
749,0.5,0.4399999999999999,0.06,LR-CC,APP,100
750,0.7,0.39,0.3099999999999999,LR-CC,APP,100
751,0.4599999999999999,0.29,0.1699999999999999,LR-CC,APP,100
752,0.0699999999999999,0.0999999999999999,0.03,LR-CC,APP,100
753,0.48,0.41,0.0699999999999999,LR-CC,APP,100
754,0.74,0.43,0.3099999999999999,LR-CC,APP,100
755,0.13,0.16,0.03,LR-CC,APP,100
756,0.63,0.48,0.15,LR-CC,APP,100
757,1.0,0.72,0.28,LR-CC,APP,100
758,0.76,0.5900000000000001,0.1699999999999999,LR-CC,APP,100
759,0.69,0.52,0.1699999999999999,LR-CC,APP,100
760,0.15,0.16,0.01,LR-CC,APP,100
761,0.55,0.36,0.19,LR-CC,APP,100
762,0.56,0.39,0.17,LR-CC,APP,100
763,0.6699999999999999,0.42,0.2499999999999999,LR-CC,APP,100
764,0.12,0.16,0.04,LR-CC,APP,100
765,0.06,0.12,0.0599999999999999,LR-CC,APP,100
766,0.01,0.05,0.04,LR-CC,APP,100
767,0.63,0.39,0.24,LR-CC,APP,100
768,0.04,0.0999999999999999,0.0599999999999999,LR-CC,APP,100
769,0.2099999999999999,0.1899999999999999,0.02,LR-CC,APP,100
770,0.3299999999999999,0.2299999999999999,0.0999999999999999,LR-CC,APP,100
771,0.76,0.5700000000000001,0.1899999999999999,LR-CC,APP,100
772,0.79,0.47,0.32,LR-CC,APP,100
773,0.84,0.64,0.1999999999999999,LR-CC,APP,100
774,0.0799999999999999,0.12,0.04,LR-CC,APP,100
775,0.71,0.41,0.2999999999999999,LR-CC,APP,100
776,0.55,0.3399999999999999,0.21,LR-CC,APP,100
777,0.51,0.36,0.15,LR-CC,APP,100
778,0.2299999999999999,0.2199999999999999,0.01,LR-CC,APP,100
779,0.16,0.15,0.01,LR-CC,APP,100
780,0.87,0.55,0.3199999999999999,LR-CC,APP,100
781,0.5800000000000001,0.42,0.16,LR-CC,APP,100
782,0.16,0.14,0.02,LR-CC,APP,100
783,0.1899999999999999,0.2099999999999999,0.02,LR-CC,APP,100
784,0.9,0.64,0.26,LR-CC,APP,100
785,0.85,0.61,0.24,LR-CC,APP,100
786,0.7,0.49,0.2099999999999999,LR-CC,APP,100
787,0.93,0.61,0.3199999999999999,LR-CC,APP,100
788,0.5800000000000001,0.41,0.17,LR-CC,APP,100
789,0.9,0.6599999999999999,0.2400000000000001,LR-CC,APP,100
790,0.4399999999999999,0.36,0.0799999999999999,LR-CC,APP,100
791,0.76,0.54,0.2199999999999999,LR-CC,APP,100
792,0.41,0.29,0.12,LR-CC,APP,100
793,0.89,0.5,0.39,LR-CC,APP,100
794,0.03,0.02,0.01,LR-CC,APP,100
795,0.0699999999999999,0.0999999999999999,0.03,LR-CC,APP,100
796,0.61,0.35,0.26,LR-CC,APP,100
797,0.76,0.5,0.26,LR-CC,APP,100
798,0.75,0.54,0.2099999999999999,LR-CC,APP,100
799,0.52,0.31,0.2099999999999999,LR-CC,APP,100
800,0.97,0.61,0.36,LR-CC,APP,100
801,0.37,0.2299999999999999,0.14,LR-CC,APP,100
802,0.6,0.43,0.1699999999999999,LR-CC,APP,100
803,0.63,0.42,0.2099999999999999,LR-CC,APP,100
804,0.1999999999999999,0.16,0.0399999999999999,LR-CC,APP,100
805,0.3,0.2199999999999999,0.08,LR-CC,APP,100
806,0.05,0.16,0.1099999999999999,LR-CC,APP,100
807,0.65,0.41,0.24,LR-CC,APP,100
808,0.1099999999999999,0.15,0.04,LR-CC,APP,100
809,0.24,0.1899999999999999,0.05,LR-CC,APP,100
810,0.65,0.43,0.2199999999999999,LR-CC,APP,100
811,0.38,0.38,0.0,LR-CC,APP,100
812,0.72,0.51,0.2099999999999999,LR-CC,APP,100
813,0.13,0.14,0.01,LR-CC,APP,100
814,0.89,0.53,0.36,LR-CC,APP,100
815,0.79,0.56,0.2299999999999999,LR-CC,APP,100
816,0.8200000000000001,0.5,0.32,LR-CC,APP,100
817,0.6,0.5,0.0999999999999999,LR-CC,APP,100
818,0.26,0.2299999999999999,0.03,LR-CC,APP,100
819,0.48,0.36,0.12,LR-CC,APP,100
820,0.52,0.29,0.2299999999999999,LR-CC,APP,100
821,1.0,0.6799999999999999,0.32,LR-CC,APP,100
822,0.5800000000000001,0.39,0.19,LR-CC,APP,100
823,0.94,0.62,0.3199999999999999,LR-CC,APP,100
824,0.8,0.48,0.32,LR-CC,APP,100
825,0.0699999999999999,0.0799999999999999,0.01,LR-CC,APP,100
826,0.79,0.51,0.28,LR-CC,APP,100
827,0.15,0.0899999999999999,0.06,LR-CC,APP,100
828,0.1999999999999999,0.2199999999999999,0.02,LR-CC,APP,100
829,0.85,0.56,0.2899999999999999,LR-CC,APP,100
830,0.4,0.24,0.16,LR-CC,APP,100
831,0.89,0.61,0.28,LR-CC,APP,100
832,0.28,0.2199999999999999,0.06,LR-CC,APP,100
833,0.37,0.28,0.0899999999999999,LR-CC,APP,100
834,0.1899999999999999,0.2199999999999999,0.03,LR-CC,APP,100
835,0.53,0.3299999999999999,0.2,LR-CC,APP,100
836,0.0899999999999999,0.15,0.06,LR-CC,APP,100
837,0.96,0.6799999999999999,0.28,LR-CC,APP,100
838,0.71,0.56,0.1499999999999999,LR-CC,APP,100
839,0.29,0.1899999999999999,0.1,LR-CC,APP,100
840,0.5900000000000001,0.42,0.17,LR-CC,APP,100
841,0.83,0.52,0.3099999999999999,LR-CC,APP,100
842,0.9,0.5900000000000001,0.3099999999999999,LR-CC,APP,100
843,0.1899999999999999,0.2099999999999999,0.02,LR-CC,APP,100
844,0.53,0.3399999999999999,0.19,LR-CC,APP,100
845,0.12,0.13,0.01,LR-CC,APP,100
846,0.27,0.1899999999999999,0.08,LR-CC,APP,100
847,0.6,0.4399999999999999,0.16,LR-CC,APP,100
848,0.63,0.47,0.16,LR-CC,APP,100
849,0.49,0.4,0.0899999999999999,LR-CC,APP,100
850,0.12,0.12,0.0,LR-CC,APP,100
851,0.27,0.2099999999999999,0.06,LR-CC,APP,100
852,1.0,0.69,0.31,LR-CC,APP,100
853,0.31,0.29,0.02,LR-CC,APP,100
854,0.0899999999999999,0.0899999999999999,0.0,LR-CC,APP,100
855,0.29,0.24,0.05,LR-CC,APP,100
856,0.83,0.5700000000000001,0.2599999999999999,LR-CC,APP,100
857,0.52,0.41,0.1099999999999999,LR-CC,APP,100
858,0.86,0.5700000000000001,0.2899999999999999,LR-CC,APP,100
859,0.65,0.49,0.16,LR-CC,APP,100
860,0.0699999999999999,0.17,0.1,LR-CC,APP,100
861,0.0799999999999999,0.1099999999999999,0.03,LR-CC,APP,100
862,0.72,0.49,0.2299999999999999,LR-CC,APP,100
863,0.6699999999999999,0.4499999999999999,0.2199999999999999,LR-CC,APP,100
864,0.4,0.31,0.0899999999999999,LR-CC,APP,100
865,0.04,0.0899999999999999,0.0499999999999999,LR-CC,APP,100
866,0.86,0.61,0.25,LR-CC,APP,100
867,0.75,0.5,0.25,LR-CC,APP,100
868,0.13,0.12,0.01,LR-CC,APP,100
869,0.51,0.3399999999999999,0.17,LR-CC,APP,100
870,0.1099999999999999,0.16,0.05,LR-CC,APP,100
871,0.8200000000000001,0.5900000000000001,0.2299999999999999,LR-CC,APP,100
872,0.47,0.36,0.1099999999999999,LR-CC,APP,100
873,0.6799999999999999,0.4599999999999999,0.2199999999999999,LR-CC,APP,100
874,0.69,0.49,0.1999999999999999,LR-CC,APP,100
875,0.56,0.43,0.13,LR-CC,APP,100
876,0.5700000000000001,0.37,0.2,LR-CC,APP,100
877,0.65,0.4,0.25,LR-CC,APP,100
878,0.0899999999999999,0.1099999999999999,0.02,LR-CC,APP,100
879,0.27,0.2199999999999999,0.05,LR-CC,APP,100
880,0.28,0.3,0.02,LR-CC,APP,100
881,0.72,0.54,0.1799999999999999,LR-CC,APP,100
882,0.43,0.3199999999999999,0.1100000000000001,LR-CC,APP,100
883,0.2299999999999999,0.2199999999999999,0.01,LR-CC,APP,100
884,0.2099999999999999,0.2299999999999999,0.02,LR-CC,APP,100
885,0.6599999999999999,0.51,0.1499999999999999,LR-CC,APP,100
886,0.2299999999999999,0.17,0.0599999999999999,LR-CC,APP,100
887,0.27,0.1999999999999999,0.07,LR-CC,APP,100
888,0.86,0.65,0.2099999999999999,LR-CC,APP,100
889,0.14,0.17,0.03,LR-CC,APP,100
890,0.56,0.4,0.16,LR-CC,APP,100
891,0.52,0.4,0.12,LR-CC,APP,100
892,0.56,0.43,0.13,LR-CC,APP,100
893,0.4399999999999999,0.3299999999999999,0.1099999999999999,LR-CC,APP,100
894,0.38,0.3,0.0799999999999999,LR-CC,APP,100
895,0.51,0.38,0.13,LR-CC,APP,100
896,0.14,0.14,0.0,LR-CC,APP,100
897,0.38,0.26,0.12,LR-CC,APP,100
898,0.6,0.41,0.1899999999999999,LR-CC,APP,100
899,0.5900000000000001,0.4599999999999999,0.1300000000000001,LR-CC,APP,100
900,0.1899999999999999,0.15,0.0399999999999999,LR-CC,APP,100
901,0.6599999999999999,0.4499999999999999,0.2099999999999999,LR-CC,APP,100
902,0.79,0.4399999999999999,0.3500000000000001,LR-CC,APP,100
903,0.95,0.6799999999999999,0.27,LR-CC,APP,100
904,0.13,0.12,0.01,LR-CC,APP,100
905,0.0899999999999999,0.0999999999999999,0.01,LR-CC,APP,100
906,0.88,0.62,0.26,LR-CC,APP,100
907,0.6699999999999999,0.43,0.2399999999999998,LR-CC,APP,100
908,0.83,0.51,0.3199999999999999,LR-CC,APP,100
909,0.89,0.55,0.3399999999999999,LR-CC,APP,100
910,0.1099999999999999,0.0999999999999999,0.01,LR-CC,APP,100
911,0.95,0.63,0.3199999999999999,LR-CC,APP,100
912,0.02,0.06,0.04,LR-CC,APP,100
913,0.91,0.5900000000000001,0.3199999999999999,LR-CC,APP,100
914,0.14,0.18,0.04,LR-CC,APP,100
915,0.4399999999999999,0.3,0.1399999999999999,LR-CC,APP,100
916,0.64,0.4499999999999999,0.19,LR-CC,APP,100
917,0.6599999999999999,0.4399999999999999,0.2199999999999999,LR-CC,APP,100
918,0.25,0.2099999999999999,0.04,LR-CC,APP,100
919,0.69,0.43,0.2599999999999999,LR-CC,APP,100
920,0.35,0.3,0.0499999999999999,LR-CC,APP,100
921,0.49,0.3399999999999999,0.15,LR-CC,APP,100
922,0.52,0.37,0.15,LR-CC,APP,100
923,0.0999999999999999,0.0999999999999999,0.0,LR-CC,APP,100
924,0.4499999999999999,0.31,0.1399999999999999,LR-CC,APP,100
925,0.18,0.1899999999999999,0.0099999999999998,LR-CC,APP,100
926,0.28,0.16,0.12,LR-CC,APP,100
927,0.97,0.6699999999999999,0.3,LR-CC,APP,100
928,0.2299999999999999,0.1899999999999999,0.04,LR-CC,APP,100
929,0.79,0.6,0.19,LR-CC,APP,100
930,0.0999999999999999,0.12,0.02,LR-CC,APP,100
931,0.96,0.6699999999999999,0.29,LR-CC,APP,100
